Item,Location,Payment Method,Transaction ID,Transaction_Date,Sum of Total_Sales,Sum of Quantity,Sum of Price Per Unit
Juice,Takeaway,Cash,TXN_4356114,2023-05-05 00:00:00,6,2,3
Juice,Takeaway,Cash,TXN_4538354,2023-04-21 00:00:00,9,3,3
Juice,Takeaway,Cash,TXN_4563646,2023-10-10 00:00:00,15,5,3
Juice,Takeaway,Cash,TXN_4961655,2023-05-06 00:00:00,15,5,3
Juice,Takeaway,Cash,TXN_5080934,2023-12-10 00:00:00,,,3
Juice,Takeaway,Cash,TXN_5220523,2023-01-30 00:00:00,9,3,3
Juice,Takeaway,Cash,TXN_5303464,2023-10-26 00:00:00,12,4,3
Juice,Takeaway,Cash,TXN_5369555,2023-02-24 00:00:00,12,4,3
Juice,Takeaway,Cash,TXN_5426507,2023-06-13 00:00:00,6,2,3
Juice,Takeaway,Cash,TXN_5672583,2023-04-09 00:00:00,6,2,3
Juice,Takeaway,Cash,TXN_5789560,2023-02-13 00:00:00,6,2,3
Juice,Takeaway,Cash,TXN_5909816,2023-09-19 00:00:00,15,5,3
Juice,Takeaway,Cash,TXN_5992166,2023-10-01 00:00:00,15,5,3
Juice,Takeaway,Cash,TXN_6013295,2023-11-07 00:00:00,6,2,3
Juice,Takeaway,Cash,TXN_6021173,2023-12-16 00:00:00,15,5,3
Juice,Takeaway,Cash,TXN_6188262,2023-10-24 00:00:00,3,1,3
Juice,Takeaway,Cash,TXN_6272908,2023-12-01 00:00:00,9,3,3
Juice,Takeaway,Cash,TXN_6476719,2023-06-04 00:00:00,15,5,3
Juice,Takeaway,Cash,TXN_6624397,2023-04-30 00:00:00,12,4,3
Juice,Takeaway,Cash,TXN_6658070,2023-11-03 00:00:00,6,2,3
Juice,Takeaway,Cash,TXN_6841993,2023-09-15 00:00:00,9,3,3
Juice,Takeaway,Cash,TXN_6874195,2023-04-22 00:00:00,9,3,3
Juice,Takeaway,Cash,TXN_6994752,2023-06-17 00:00:00,12,4,3
Juice,Takeaway,Cash,TXN_7043825,2023-02-07 00:00:00,6,2,3
Juice,Takeaway,Cash,TXN_7377398,2023-02-26 00:00:00,6,2,3
Juice,Takeaway,Cash,TXN_7419274,2023-12-18 00:00:00,6,2,3
Juice,Takeaway,Cash,TXN_7514589,2023-07-25 00:00:00,9,3,3
Juice,Takeaway,Cash,TXN_7548260,2023-02-27 00:00:00,6,2,3
Juice,Takeaway,Cash,TXN_7611120,2023-03-30 00:00:00,6,2,3
Juice,Takeaway,Cash,TXN_7670296,2023-01-25 00:00:00,6,2,3
Juice,Takeaway,Cash,TXN_7911650,2023-03-13 00:00:00,6,2,3
Juice,Takeaway,Cash,TXN_7946489,2023-09-11 00:00:00,3,1,3
Juice,Takeaway,Cash,TXN_8017969,2023-03-26 00:00:00,3,1,3
Juice,Takeaway,Cash,TXN_8082317,2023-08-18 00:00:00,9,3,3
Juice,Takeaway,Cash,TXN_8273645,2023-11-02 00:00:00,6,2,3
Juice,Takeaway,Cash,TXN_8432624,2023-06-24 00:00:00,9,3,3
Juice,Takeaway,Cash,TXN_8512136,2023-08-26 00:00:00,3,1,3
Juice,Takeaway,Cash,TXN_8626720,2023-06-02 00:00:00,12,4,3
Juice,Takeaway,Cash,TXN_8809659,2023-01-16 00:00:00,6,2,3
Juice,Takeaway,Cash,TXN_8854384,2023-08-12 00:00:00,15,5,3
Juice,Takeaway,Cash,TXN_8999360,2023-09-27 00:00:00,9,3,3
Juice,Takeaway,Cash,TXN_9168898,2023-09-28 00:00:00,6,2,3
Juice,Takeaway,Cash,TXN_9587704,2023-07-29 00:00:00,15,5,3
Juice,Takeaway,Cash,TXN_9872258,2023-07-24 00:00:00,12,4,3
Juice,Takeaway,Cash,TXN_9999113,2023-05-27 00:00:00,12,4,3
Juice,Takeaway,Credit Card,TXN_1057760,2023-02-20 00:00:00,12,4,3
Juice,Takeaway,Credit Card,TXN_1145592,2023-09-11 00:00:00,3,1,3
Juice,Takeaway,Credit Card,TXN_1270603,2023-12-03 00:00:00,12,4,3
Juice,Takeaway,Credit Card,TXN_1322421,2023-03-05 00:00:00,12,4,3
Juice,Takeaway,Credit Card,TXN_1491670,2023-06-28 00:00:00,15,5,3
Juice,Takeaway,Credit Card,TXN_1775278,2023-02-22 00:00:00,12,4,3
Juice,Takeaway,Credit Card,TXN_2005789,2023-03-13 00:00:00,9,3,3
Juice,Takeaway,Credit Card,TXN_2134763,2023-03-28 00:00:00,9,3,3
Juice,Takeaway,Credit Card,TXN_2161372,2023-12-17 00:00:00,3,1,3
Juice,Takeaway,Credit Card,TXN_2178735,2023-07-24 00:00:00,9,3,3
Juice,Takeaway,Credit Card,TXN_2181545,2023-07-14 00:00:00,12,4,3
Juice,Takeaway,Credit Card,TXN_2210265,2023-06-14 00:00:00,6,2,3
Juice,Takeaway,Credit Card,TXN_2264883,2023-12-24 00:00:00,6,2,3
Juice,Takeaway,Credit Card,TXN_2294776,2023-04-10 00:00:00,12,4,3
Juice,Takeaway,Credit Card,TXN_2302259,2023-09-20 00:00:00,9,3,3
Juice,Takeaway,Credit Card,TXN_2569119,2023-08-04 00:00:00,3,1,3
Juice,Takeaway,Credit Card,TXN_3125699,2023-02-05 00:00:00,3,1,3
Juice,Takeaway,Credit Card,TXN_3134595,2023-02-25 00:00:00,9,3,3
Juice,Takeaway,Credit Card,TXN_3499226,2023-09-08 00:00:00,3,1,3
Juice,Takeaway,Credit Card,TXN_3529354,2023-09-06 00:00:00,6,2,3
Juice,Takeaway,Credit Card,TXN_3543930,2023-10-10 00:00:00,6,2,3
Juice,Takeaway,Credit Card,TXN_3654670,2023-06-14 00:00:00,3,1,3
Juice,Takeaway,Credit Card,TXN_3660227,2023-05-13 00:00:00,12,4,3
Juice,Takeaway,Credit Card,TXN_3901665,2023-10-19 00:00:00,3,1,3
Juice,Takeaway,Credit Card,TXN_3917193,2023-11-17 00:00:00,15,5,3
Juice,Takeaway,Credit Card,TXN_4064245,2023-02-20 00:00:00,9,3,3
Juice,Takeaway,Credit Card,TXN_4092551,2023-10-11 00:00:00,15,5,3
Juice,Takeaway,Credit Card,TXN_4134478,2023-06-25 00:00:00,6,2,3
Juice,Takeaway,Credit Card,TXN_4197090,2023-11-17 00:00:00,9,3,3
Juice,Takeaway,Credit Card,TXN_4266787,2023-01-12 00:00:00,,4,
Juice,Takeaway,Credit Card,TXN_4501915,2023-12-04 00:00:00,12,4,3
Juice,Takeaway,Credit Card,TXN_4628310,2023-04-20 00:00:00,12,4,3
Juice,Takeaway,Credit Card,TXN_4660753,2023-10-04 00:00:00,,,3
Juice,Takeaway,Credit Card,TXN_4742049,2023-09-10 00:00:00,3,1,3
Juice,Takeaway,Credit Card,TXN_5229169,2023-09-08 00:00:00,6,2,3
Juice,Takeaway,Credit Card,TXN_5530097,2023-12-19 00:00:00,6,2,3
Juice,Takeaway,Credit Card,TXN_5695074,2023-04-10 00:00:00,12,4,3
Juice,Takeaway,Credit Card,TXN_6013024,2023-09-06 00:00:00,9,3,3
Juice,Takeaway,Credit Card,TXN_6086123,2023-11-17 00:00:00,9,3,3
Juice,Takeaway,Credit Card,TXN_6422545,2023-11-03 00:00:00,6,2,3
Juice,Takeaway,Credit Card,TXN_6438869,2023-10-30 00:00:00,15,5,3
Juice,Takeaway,Credit Card,TXN_6451595,2023-03-26 00:00:00,6,2,3
Juice,Takeaway,Credit Card,TXN_6478978,2023-10-27 00:00:00,9,3,3
Juice,Takeaway,Credit Card,TXN_6579109,2023-02-22 00:00:00,3,1,3
Juice,Takeaway,Credit Card,TXN_6733436,2023-02-02 00:00:00,6,2,3
Juice,Takeaway,Credit Card,TXN_6807913,2023-01-22 00:00:00,9,3,3
Juice,Takeaway,Credit Card,TXN_7113656,2023-01-22 00:00:00,6,2,3
Juice,Takeaway,Credit Card,TXN_7136372,2023-09-22 00:00:00,9,3,3
Juice,Takeaway,Credit Card,TXN_7268387,2023-04-09 00:00:00,9,3,3
Juice,Takeaway,Credit Card,TXN_7362526,2023-09-16 00:00:00,3,1,3
Juice,Takeaway,Credit Card,TXN_7495804,2023-11-24 00:00:00,9,3,3
Juice,Takeaway,Credit Card,TXN_7666909,2023-08-29 00:00:00,12,4,3
Juice,Takeaway,Credit Card,TXN_7710078,2023-12-05 00:00:00,6,2,3
Juice,Takeaway,Credit Card,TXN_7719510,2023-08-14 00:00:00,9,3,3
Juice,Takeaway,Credit Card,TXN_8006056,2023-12-19 00:00:00,12,4,3
Juice,Takeaway,Credit Card,TXN_8304002,2023-05-02 00:00:00,3,1,3
Juice,Takeaway,Credit Card,TXN_8522571,2023-09-19 00:00:00,6,2,3
Juice,Takeaway,Credit Card,TXN_8668901,2023-06-30 00:00:00,6,2,3
Juice,Takeaway,Credit Card,TXN_8724602,2023-06-26 00:00:00,12,4,3
Juice,Takeaway,Credit Card,TXN_8752130,2023-10-23 00:00:00,6,2,3
Juice,Takeaway,Credit Card,TXN_9054741,2023-06-24 00:00:00,3,1,3
Juice,Takeaway,Credit Card,TXN_9212178,2023-11-18 00:00:00,3,1,3
Juice,Takeaway,Credit Card,TXN_9676940,2023-08-16 00:00:00,6,2,3
Juice,Takeaway,Credit Card,TXN_9705971,2023-09-02 00:00:00,6,2,3
Juice,Takeaway,Credit Card,TXN_9944141,2023-07-18 00:00:00,15,5,3
Juice,Takeaway,Digital Wallet,TXN_1079241,2023-07-16 00:00:00,9,3,3
Juice,Takeaway,Digital Wallet,TXN_1217959,2023-07-28 00:00:00,6,2,3
Juice,Takeaway,Digital Wallet,TXN_1240476,2023-04-20 00:00:00,6,2,3
Juice,Takeaway,Digital Wallet,TXN_1292476,2023-09-07 00:00:00,12,4,3
Juice,Takeaway,Digital Wallet,TXN_1710476,2023-05-22 00:00:00,12,4,3
Juice,Takeaway,Digital Wallet,TXN_1828494,2023-07-21 00:00:00,6,2,3
Juice,Takeaway,Digital Wallet,TXN_2062269,2023-09-08 00:00:00,12,4,3
Juice,Takeaway,Digital Wallet,TXN_2108486,2023-12-28 00:00:00,12,4,3
Juice,Takeaway,Digital Wallet,TXN_2134650,2023-02-11 00:00:00,12,4,3
Juice,Takeaway,Digital Wallet,TXN_2224251,2023-04-14 00:00:00,12,4,3
Juice,Takeaway,Digital Wallet,TXN_2336921,2023-05-01 00:00:00,9,3,3
Juice,Takeaway,Digital Wallet,TXN_2639283,2023-08-13 00:00:00,15,5,3
Juice,Takeaway,Digital Wallet,TXN_2670824,2023-03-03 00:00:00,6,2,3
Juice,Takeaway,Digital Wallet,TXN_2801651,2023-07-10 00:00:00,12,4,3
Juice,Takeaway,Digital Wallet,TXN_3182547,2023-07-28 00:00:00,,,3
Juice,Takeaway,Digital Wallet,TXN_3399636,2023-08-07 00:00:00,9,3,3
Juice,Takeaway,Digital Wallet,TXN_3460926,2023-03-25 00:00:00,9,3,3
Juice,Takeaway,Digital Wallet,TXN_3561149,2023-05-20 00:00:00,12,4,3
Juice,Takeaway,Digital Wallet,TXN_3655322,2023-10-03 00:00:00,9,3,3
Juice,Takeaway,Digital Wallet,TXN_3808639,2023-12-15 00:00:00,6,2,3
Juice,Takeaway,Digital Wallet,TXN_3970335,2023-09-01 00:00:00,15,5,3
Juice,Takeaway,Digital Wallet,TXN_4046095,2023-10-12 00:00:00,6,2,3
Juice,Takeaway,Digital Wallet,TXN_4223466,2023-05-31 00:00:00,12,4,3
Juice,Takeaway,Digital Wallet,TXN_4271744,2023-06-19 00:00:00,9,3,3
Juice,Takeaway,Digital Wallet,TXN_4325648,2023-05-04 00:00:00,9,3,3
Juice,Takeaway,Digital Wallet,TXN_4401563,2023-09-20 00:00:00,15,5,3
Juice,Takeaway,Digital Wallet,TXN_4544172,2023-05-20 00:00:00,3,1,3
Juice,Takeaway,Digital Wallet,TXN_4728936,2023-02-27 00:00:00,12,4,3
Juice,Takeaway,Digital Wallet,TXN_4787754,2023-08-31 00:00:00,6,2,3
Juice,Takeaway,Digital Wallet,TXN_4801947,2023-01-01 00:00:00,3,1,3
Juice,Takeaway,Digital Wallet,TXN_5086063,2023-09-28 00:00:00,9,3,3
Juice,Takeaway,Digital Wallet,TXN_5263693,2023-01-20 00:00:00,3,1,3
Juice,Takeaway,Digital Wallet,TXN_5348915,2023-07-09 00:00:00,3,1,3
Juice,Takeaway,Digital Wallet,TXN_5537621,2023-02-28 00:00:00,12,4,3
Juice,Takeaway,Digital Wallet,TXN_5549522,2023-12-16 00:00:00,15,5,3
Juice,Takeaway,Digital Wallet,TXN_5723229,2023-06-23 00:00:00,15,5,3
Juice,Takeaway,Digital Wallet,TXN_5747094,2023-05-11 00:00:00,6,2,3
Juice,Takeaway,Digital Wallet,TXN_5790078,2023-04-16 00:00:00,12,4,3
Juice,Takeaway,Digital Wallet,TXN_5792655,2023-12-21 00:00:00,3,1,3
Juice,Takeaway,Digital Wallet,TXN_5862289,2023-01-05 00:00:00,12,4,3
Juice,Takeaway,Digital Wallet,TXN_5896728,2023-10-06 00:00:00,12,4,3
Juice,Takeaway,Digital Wallet,TXN_5916991,2023-02-06 00:00:00,6,2,3
Juice,Takeaway,Digital Wallet,TXN_6063966,2023-10-24 00:00:00,6,2,3
Juice,Takeaway,Digital Wallet,TXN_6091542,2023-01-17 00:00:00,15,5,3
Juice,Takeaway,Digital Wallet,TXN_6135727,2023-12-15 00:00:00,12,4,3
Juice,Takeaway,Digital Wallet,TXN_6233021,2023-12-22 00:00:00,15,5,3
Juice,Takeaway,Digital Wallet,TXN_6295420,2023-09-27 00:00:00,3,1,3
Juice,Takeaway,Digital Wallet,TXN_6332405,2023-12-03 00:00:00,9,3,3
Juice,Takeaway,Digital Wallet,TXN_6400351,2023-08-11 00:00:00,6,2,3
Juice,Takeaway,Digital Wallet,TXN_6501091,2023-05-07 00:00:00,6,2,3
Juice,Takeaway,Digital Wallet,TXN_6571898,2023-02-02 00:00:00,9,3,3
Juice,Takeaway,Digital Wallet,TXN_6616971,2023-09-02 00:00:00,6,2,3
Juice,Takeaway,Digital Wallet,TXN_6869880,2023-08-05 00:00:00,12,4,3
Juice,Takeaway,Digital Wallet,TXN_6925284,2023-01-21 00:00:00,15,5,3
Juice,Takeaway,Digital Wallet,TXN_6962242,2023-06-30 00:00:00,3,1,3
Juice,Takeaway,Digital Wallet,TXN_7068406,2023-01-26 00:00:00,6,2,3
Juice,Takeaway,Digital Wallet,TXN_7321789,2023-05-10 00:00:00,9,3,3
Juice,Takeaway,Digital Wallet,TXN_7367474,2023-01-01 00:00:00,15,5,3
Juice,Takeaway,Digital Wallet,TXN_7423885,2023-09-06 00:00:00,12,4,3
Juice,Takeaway,Digital Wallet,TXN_7782538,2023-08-15 00:00:00,6,2,3
Juice,Takeaway,Digital Wallet,TXN_7907499,2023-04-18 00:00:00,9,3,3
Juice,Takeaway,Digital Wallet,TXN_8105705,2023-10-17 00:00:00,3,1,3
Juice,Takeaway,Digital Wallet,TXN_8145970,2023-10-26 00:00:00,15,5,3
Juice,Takeaway,Digital Wallet,TXN_8270768,2023-02-28 00:00:00,15,5,3
Juice,Takeaway,Digital Wallet,TXN_8283199,2023-01-23 00:00:00,9,3,3
Juice,Takeaway,Digital Wallet,TXN_8284384,2023-06-05 00:00:00,6,2,3
Juice,Takeaway,Digital Wallet,TXN_8367194,2023-02-04 00:00:00,3,1,3
Juice,Takeaway,Digital Wallet,TXN_8410712,2023-10-23 00:00:00,15,5,3
Juice,Takeaway,Digital Wallet,TXN_8550184,2023-04-05 00:00:00,9,3,3
Juice,Takeaway,Digital Wallet,TXN_8568597,2023-04-03 00:00:00,3,1,3
Juice,Takeaway,Digital Wallet,TXN_8743849,2023-05-04 00:00:00,6,2,3
Juice,Takeaway,Digital Wallet,TXN_8847610,2023-12-06 00:00:00,9,3,3
Juice,Takeaway,Digital Wallet,TXN_8903958,2023-11-12 00:00:00,6,2,3
Juice,Takeaway,Digital Wallet,TXN_9030656,2023-12-12 00:00:00,15,5,3
Juice,Takeaway,Digital Wallet,TXN_9094261,2023-05-15 00:00:00,6,2,3
Juice,Takeaway,Digital Wallet,TXN_9104545,2023-03-19 00:00:00,6,2,3
Juice,Takeaway,Digital Wallet,TXN_9140598,2023-07-10 00:00:00,3,1,3
Juice,Takeaway,Digital Wallet,TXN_9968926,2023-03-15 00:00:00,6,2,3
Juice,Takeaway,UNKNOWN,TXN_1022220,2023-08-03 00:00:00,9,3,3
Juice,Takeaway,UNKNOWN,TXN_1394131,2023-06-13 00:00:00,12,4,3
Juice,Takeaway,UNKNOWN,TXN_1405498,2023-12-31 00:00:00,6,2,3
Juice,Takeaway,UNKNOWN,TXN_1627038,2023-12-25 00:00:00,12,4,3
Juice,Takeaway,UNKNOWN,TXN_1711730,2023-06-01 00:00:00,15,5,3
Juice,Takeaway,UNKNOWN,TXN_1711872,2023-01-27 00:00:00,3,1,3
Juice,Takeaway,UNKNOWN,TXN_1727281,2023-01-05 00:00:00,12,4,3
Juice,Takeaway,UNKNOWN,TXN_2003488,2023-09-25 00:00:00,9,3,3
Juice,Takeaway,UNKNOWN,TXN_2021680,2023-08-16 00:00:00,9,3,3
Juice,Takeaway,UNKNOWN,TXN_2030107,2023-01-03 00:00:00,12,4,3
Juice,Takeaway,UNKNOWN,TXN_2098878,2023-08-19 00:00:00,6,2,3
Juice,Takeaway,UNKNOWN,TXN_2099497,2023-02-27 00:00:00,3,1,3
Juice,Takeaway,UNKNOWN,TXN_2208733,2023-06-20 00:00:00,3,1,3
Juice,Takeaway,UNKNOWN,TXN_2489067,2023-07-05 00:00:00,6,2,3
Juice,Takeaway,UNKNOWN,TXN_2687748,2023-02-26 00:00:00,9,3,3
Juice,Takeaway,UNKNOWN,TXN_2726749,2023-05-19 00:00:00,12,4,3
Juice,Takeaway,UNKNOWN,TXN_2866147,2023-08-28 00:00:00,6,2,3
Juice,Takeaway,UNKNOWN,TXN_2879361,2023-11-22 00:00:00,9,3,3
Juice,Takeaway,UNKNOWN,TXN_3028667,2023-11-24 00:00:00,6,2,3
Juice,Takeaway,UNKNOWN,TXN_3234146,2023-11-14 00:00:00,3,1,3
Juice,Takeaway,UNKNOWN,TXN_3274591,2023-04-09 00:00:00,15,5,3
Juice,Takeaway,UNKNOWN,TXN_3500571,2023-05-03 00:00:00,9,3,3
Juice,Takeaway,UNKNOWN,TXN_3689335,2023-12-11 00:00:00,3,1,3
Juice,Takeaway,UNKNOWN,TXN_3713976,2023-11-06 00:00:00,6,2,3
Juice,Takeaway,UNKNOWN,TXN_3838923,2023-06-03 00:00:00,12,4,3
Juice,Takeaway,UNKNOWN,TXN_3846628,2023-10-16 00:00:00,3,1,3
Juice,Takeaway,UNKNOWN,TXN_3928766,2023-01-14 00:00:00,15,5,3
Juice,Takeaway,UNKNOWN,TXN_3943666,2023-03-15 00:00:00,12,4,3
Juice,Takeaway,UNKNOWN,TXN_4001763,2023-05-11 00:00:00,9,3,3
Juice,Takeaway,UNKNOWN,TXN_4186842,2023-10-29 00:00:00,15,5,3
Juice,Takeaway,UNKNOWN,TXN_4190750,2023-04-02 00:00:00,15,5,3
Juice,Takeaway,UNKNOWN,TXN_4284492,2023-05-30 00:00:00,9,3,3
Juice,Takeaway,UNKNOWN,TXN_4678948,2023-07-02 00:00:00,9,3,3
Juice,Takeaway,UNKNOWN,TXN_4775220,2023-07-21 00:00:00,9,3,3
Juice,Takeaway,UNKNOWN,TXN_4916611,2023-05-21 00:00:00,15,5,3
Juice,Takeaway,UNKNOWN,TXN_4937411,2023-08-21 00:00:00,3,1,3
Juice,Takeaway,UNKNOWN,TXN_4942960,2023-04-12 00:00:00,3,1,3
Juice,Takeaway,UNKNOWN,TXN_5056351,2023-04-24 00:00:00,3,1,3
Juice,Takeaway,UNKNOWN,TXN_5103036,2023-12-04 00:00:00,6,2,3
Juice,Takeaway,UNKNOWN,TXN_5228270,2023-04-12 00:00:00,9,3,3
Juice,Takeaway,UNKNOWN,TXN_5263133,2023-05-22 00:00:00,6,2,3
Juice,Takeaway,UNKNOWN,TXN_5442610,2023-12-10 00:00:00,6,2,3
Juice,Takeaway,UNKNOWN,TXN_5671997,2023-09-03 00:00:00,,3,
Juice,Takeaway,UNKNOWN,TXN_5929341,2023-05-12 00:00:00,6,2,3
Juice,Takeaway,UNKNOWN,TXN_5962237,2023-10-31 00:00:00,3,1,3
Juice,Takeaway,UNKNOWN,TXN_5998419,2023-09-26 00:00:00,12,4,3
Juice,Takeaway,UNKNOWN,TXN_6097144,2023-01-27 00:00:00,15,5,3
Juice,Takeaway,UNKNOWN,TXN_6110009,2023-12-26 00:00:00,15,5,3
Juice,Takeaway,UNKNOWN,TXN_6193929,2023-06-20 00:00:00,15,5,3
Juice,Takeaway,UNKNOWN,TXN_6220542,2023-03-24 00:00:00,9,3,3
Juice,Takeaway,UNKNOWN,TXN_6226412,2023-03-20 00:00:00,9,3,3
Juice,Takeaway,UNKNOWN,TXN_6425706,2023-12-09 00:00:00,3,1,3
Juice,Takeaway,UNKNOWN,TXN_6513435,2023-08-16 00:00:00,9,3,3
Juice,Takeaway,UNKNOWN,TXN_6527482,2023-08-27 00:00:00,3,1,3
Juice,Takeaway,UNKNOWN,TXN_6627338,2023-12-03 00:00:00,15,5,3
Juice,Takeaway,UNKNOWN,TXN_6736084,2023-04-19 00:00:00,3,1,3
Juice,Takeaway,UNKNOWN,TXN_6856558,2023-10-30 00:00:00,12,4,3
Juice,Takeaway,UNKNOWN,TXN_6881523,2023-02-24 00:00:00,15,5,3
Juice,Takeaway,UNKNOWN,TXN_6900785,2023-09-25 00:00:00,3,1,3
Juice,Takeaway,UNKNOWN,TXN_7058377,2023-04-30 00:00:00,3,1,3
Juice,Takeaway,UNKNOWN,TXN_7177709,2023-03-08 00:00:00,,5,
Juice,Takeaway,UNKNOWN,TXN_7313328,2023-01-03 00:00:00,3,1,3
Juice,Takeaway,UNKNOWN,TXN_7455637,2023-04-23 00:00:00,9,3,3
Juice,Takeaway,UNKNOWN,TXN_7560210,2023-02-21 00:00:00,15,5,3
Juice,Takeaway,UNKNOWN,TXN_7625537,2023-12-09 00:00:00,9,3,3
Juice,Takeaway,UNKNOWN,TXN_7755372,2023-01-10 00:00:00,15,5,3
Juice,Takeaway,UNKNOWN,TXN_8023817,2023-05-08 00:00:00,12,4,3
Juice,Takeaway,UNKNOWN,TXN_8267034,2023-06-20 00:00:00,6,2,3
Juice,Takeaway,UNKNOWN,TXN_8470187,2023-06-28 00:00:00,9,3,3
Juice,Takeaway,UNKNOWN,TXN_8487985,2023-05-09 00:00:00,15,5,3
Juice,Takeaway,UNKNOWN,TXN_8543211,2023-11-30 00:00:00,9,3,3
Juice,Takeaway,UNKNOWN,TXN_8966922,2023-11-10 00:00:00,12,4,3
Juice,Takeaway,UNKNOWN,TXN_9155299,2023-02-09 00:00:00,9,3,3
Juice,Takeaway,UNKNOWN,TXN_9620080,2023-10-02 00:00:00,12,4,3
Juice,Takeaway,UNKNOWN,TXN_9928337,2023-11-05 00:00:00,3,1,3
Juice,Takeaway,UNKNOWN,TXN_9940220,2023-03-05 00:00:00,6,2,3
Juice,Takeaway,UNKNOWN,TXN_9976598,2023-01-10 00:00:00,12,4,3
Salad,Takeaway,Cash,TXN_1186221,2023-04-21 00:00:00,20,4,5
Salad,Takeaway,Cash,TXN_1372492,2023-03-28 00:00:00,20,4,5
Salad,Takeaway,Cash,TXN_1389258,2023-12-31 00:00:00,5,1,5
Salad,Takeaway,Cash,TXN_1417871,2023-03-12 00:00:00,15,3,5
Salad,Takeaway,Cash,TXN_1477525,2023-11-06 00:00:00,15,3,5
Salad,Takeaway,Cash,TXN_1661068,2023-04-09 00:00:00,15,3,5
Salad,Takeaway,Cash,TXN_1698600,2023-07-31 00:00:00,20,4,5
Salad,Takeaway,Cash,TXN_1950777,2023-08-26 00:00:00,25,5,5
Salad,Takeaway,Cash,TXN_2044375,2023-01-05 00:00:00,5,1,5
Salad,Takeaway,Cash,TXN_2244418,2023-10-15 00:00:00,25,5,5
Salad,Takeaway,Cash,TXN_2248497,2023-03-07 00:00:00,10,2,5
Salad,Takeaway,Cash,TXN_2276722,2023-12-21 00:00:00,10,2,5
Salad,Takeaway,Cash,TXN_2355099,2023-03-18 00:00:00,25,5,5
Salad,Takeaway,Cash,TXN_2548360,2023-11-07 00:00:00,25,5,5
Salad,Takeaway,Cash,TXN_2568101,2023-08-03 00:00:00,25,5,5
Salad,Takeaway,Cash,TXN_2785262,2023-08-30 00:00:00,15,3,5
Salad,Takeaway,Cash,TXN_2916992,2023-08-20 00:00:00,10,2,5
Salad,Takeaway,Cash,TXN_2929426,2023-01-29 00:00:00,25,5,5
Salad,Takeaway,Cash,TXN_3241422,2023-07-17 00:00:00,10,2,5
Salad,Takeaway,Cash,TXN_3455702,2023-03-23 00:00:00,5,1,5
Salad,Takeaway,Cash,TXN_3695238,2023-04-20 00:00:00,25,5,5
Salad,Takeaway,Cash,TXN_3826038,2023-10-20 00:00:00,5,1,5
Salad,Takeaway,Cash,TXN_3854285,2023-07-18 00:00:00,15,3,5
Salad,Takeaway,Cash,TXN_4059695,2023-12-30 00:00:00,15,3,5
Salad,Takeaway,Cash,TXN_4548698,2023-03-04 00:00:00,10,2,5
Salad,Takeaway,Cash,TXN_4726531,2023-09-09 00:00:00,25,5,5
Salad,Takeaway,Cash,TXN_4824773,2023-06-06 00:00:00,25,5,5
Salad,Takeaway,Cash,TXN_4894647,2023-12-26 00:00:00,10,2,5
Salad,Takeaway,Cash,TXN_4939667,2023-01-23 00:00:00,5,1,5
Salad,Takeaway,Cash,TXN_5151780,2023-06-24 00:00:00,20,4,5
Salad,Takeaway,Cash,TXN_5747642,2023-07-26 00:00:00,10,2,5
Salad,Takeaway,Cash,TXN_5808749,2023-01-25 00:00:00,5,1,5
Salad,Takeaway,Cash,TXN_6120851,2023-02-04 00:00:00,25,5,5
Salad,Takeaway,Cash,TXN_6201227,2023-01-15 00:00:00,10,2,5
Salad,Takeaway,Cash,TXN_6219634,2023-09-11 00:00:00,5,1,5
Salad,Takeaway,Cash,TXN_6411385,2023-06-06 00:00:00,20,4,5
Salad,Takeaway,Cash,TXN_6691767,2023-02-05 00:00:00,10,2,5
Salad,Takeaway,Cash,TXN_6889357,2023-03-08 00:00:00,5,1,5
Salad,Takeaway,Cash,TXN_6905794,2023-05-31 00:00:00,5,1,5
Salad,Takeaway,Cash,TXN_7125395,2023-07-23 00:00:00,,1,
Salad,Takeaway,Cash,TXN_7201724,2023-03-20 00:00:00,5,1,5
Salad,Takeaway,Cash,TXN_7317475,2023-06-21 00:00:00,20,4,5
Salad,Takeaway,Cash,TXN_7433308,2023-02-14 00:00:00,20,4,5
Salad,Takeaway,Cash,TXN_7480234,2023-05-10 00:00:00,5,1,5
Salad,Takeaway,Cash,TXN_7565894,2023-07-15 00:00:00,5,1,5
Salad,Takeaway,Cash,TXN_7650834,2023-10-29 00:00:00,10,2,5
Salad,Takeaway,Cash,TXN_8061866,2023-12-13 00:00:00,20,4,5
Salad,Takeaway,Cash,TXN_8103754,2023-01-29 00:00:00,25,5,5
Salad,Takeaway,Cash,TXN_8292441,2023-09-15 00:00:00,5,1,5
Salad,Takeaway,Cash,TXN_8297751,2023-04-08 00:00:00,15,3,5
Salad,Takeaway,Cash,TXN_8336656,2023-12-02 00:00:00,25,5,5
Salad,Takeaway,Cash,TXN_8621278,2023-02-01 00:00:00,10,2,5
Salad,Takeaway,Cash,TXN_8942133,2023-10-04 00:00:00,15,3,5
Salad,Takeaway,Cash,TXN_9104710,2023-03-20 00:00:00,25,5,5
Salad,Takeaway,Cash,TXN_9190061,2023-06-14 00:00:00,25,5,5
Salad,Takeaway,Cash,TXN_9454387,2023-01-02 00:00:00,10,2,5
Salad,Takeaway,Cash,TXN_9472241,2023-06-30 00:00:00,15,3,5
